      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none Avg_none  Min_none  Max_none   SD_none  Avg_draft Min_draft Max_draft  SD_draft
    USSUB-DG       1992L   6230355   1992  106.0  106.0  106.0      4   88.20 -150.07   87.90   88.50 -150.40 -149.75     54     54050   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.62      0.00     22.78      3.00
    USSUB-DG       1992L   6230356   1992  106.0  106.0  106.0      4   89.23 -151.11   89.00   89.50 -151.80 -150.42     42     42663   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.14      0.00     20.34      2.22
    USSUB-DG       1992L   6230357   1992  106.0  106.0  106.0      4   89.75    4.90   89.50   90.00    2.40    7.40     50     50010   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.46      0.00     19.30      2.42
    USSUB-DG       1992L   6230358   1992  106.0  106.0  106.0      4   89.30    5.09   89.10   89.50    4.90    5.29     49     49966   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.43      0.00     22.91      2.38
    USSUB-DG       1992L   6230359   1992  106.0  106.0  106.0      4   88.85    5.20   88.60   89.10    5.20    5.20     50     50013   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.63      0.00     32.81      2.56
    USSUB-DG       1992L   6230360   1992  106.0  106.0  106.0      4   88.40    5.26   88.10   88.60    5.20    5.31     50     50667   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.50      0.00     18.39      2.20
    USSUB-DG       1992L   6230361   1992  106.0  106.0  106.0      4   87.90    5.30   87.70   88.10    5.30    5.30     50     50012   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.38      0.00     22.49      2.22
    USSUB-DG       1992L   6230362   1992  106.0  106.0  106.0      4   87.45    5.36   87.20   87.70    5.30    5.41     49     49978   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.32      0.00     18.36      2.42
    USSUB-DG        1993   6240363   1993  105.0  105.0  105.0      4   73.90 -157.30   73.90   73.90 -158.10 -156.50     49     49729   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.23      0.00     20.38      1.86
    USSUB-DG        1993   6240364   1993  105.0  105.0  105.0      4   73.96 -158.97   73.90   74.00 -159.90 -158.03     53     53960   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.94      0.00     21.47      1.83
    USSUB-DG        1993   6240365   1993  105.0  105.0  105.0      4   74.05 -160.70   74.00   74.10 -161.50 -159.90     49     49471   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.07      0.00     16.94      1.83
    USSUB-DG        1993   6240366   1993  105.0  105.0  105.0      4   74.10 -162.25   74.10   74.10 -163.00 -161.50     47     47556   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.60      0.00     17.22      1.61
    USSUB-DG        1993   6240367   1993  105.0  105.0  105.0      4   74.15 -163.90   74.10   74.20 -164.70 -163.10     50     50074   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.90      0.00     19.02      2.19
    USSUB-DG        1993   6240368   1993  105.0  105.0  105.0      4   74.23 -166.08   74.20   74.40 -167.00 -165.15     88     88567   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.47      0.00     14.59      1.77
    USSUB-DG        1993   6240369   1993  105.0  105.0  105.0      4   74.71 -167.31   74.50   74.90 -167.60 -167.01     52     52793   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.63      0.00     17.11      1.68
    USSUB-DG        1993   6240370   1993  105.0  105.0  105.0      4   76.72 -167.40   76.50   76.90 -167.40 -167.40     49     49846   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.90      0.00      6.82      1.26
    USSUB-DG        1993   6240371   1993  105.0  105.0  105.0      4   77.31 -167.40   77.00   77.60 -167.40 -167.40     70     70233   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.61      0.00     13.72      1.39
    USSUB-DG        1993   6240372   1993  105.0  105.0  105.0      4   77.85 -167.40   77.60   78.10 -167.40 -167.40     49     49024   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.80      0.00      7.23      1.16
    USSUB-DG        1993   6240373   1993  105.0  105.0  105.0      4   78.41 -167.43   78.10   78.70 -167.50 -167.37     70     70930   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.51      0.01      6.80      1.10
    USSUB-DG        1993   6240374   1993  105.0  105.0  105.0      4   79.01 -167.50   78.70   79.30 -167.50 -167.50     59     59350   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.60      0.00      7.16      1.21
    USSUB-DG        1993   6240375   1993  105.0  105.0  105.0      4   79.60 -167.64   79.30   79.90 -167.70 -167.57     61     61553   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.70      0.00     18.42      1.53
    USSUB-DG        1993   6240376   1993  105.0  105.0  105.0      4   80.21 -167.35   80.00   80.50 -167.70 -167.00     49     49997   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.08      0.00     21.80      2.24
    USSUB-DG        1993   6240377   1993  105.0  105.0  105.0      4   81.97 -164.18   81.80   82.30 -165.40 -162.97     72     72402   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.17      0.00     21.84      2.02
    USSUB-DG        1993   6240378   1993  115.0  105.0  115.0      4   82.63 -162.54   82.30   82.90 -163.30 -161.79     89     89946   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.33      0.00     19.29      1.88
    USSUB-DG        1993   6240379   1993  115.0  115.0  115.0      4   82.90 -161.84   82.70   83.10 -162.30 -161.37     44     44078   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.07      0.00     18.32      2.00
    USSUB-DG        1993   6240380   1993  115.0  115.0  115.0      4   83.26 -163.75   83.20   83.30 -166.10 -161.41     62     62632   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.58      0.00     20.35      2.39
    USSUB-DG        1993   6240381   1993  115.0  115.0  115.0      4   83.39 -172.39   83.10   83.50 -174.30 -170.49    129    129409   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.49      0.00     19.65      2.00
    USSUB-DG        1993   6240382   1993  115.0  115.0  115.0      4   83.20 -174.40   83.00   83.40 -174.50 -174.31     40     40084   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.17      0.00     17.62      1.89
    USSUB-DG        1993   6240383   1993  115.0  115.0  115.0      4   83.70 -170.98   83.50   83.90 -171.90 -170.06     49     49802   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.50      0.00     13.41      2.08
    USSUB-DG        1993   6240384   1993  115.0  115.0  115.0      4   84.10 -168.99   83.90   84.30 -170.00 -167.97     44     44629   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.20      0.16     13.05      1.72
    USSUB-DG        1993   6240385   1993  115.0  115.0  115.0      4   84.50 -166.70   84.30   84.70 -167.90 -165.49     49     49728   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.37      0.00     12.19      1.99
    USSUB-DG        1993   6240386   1993  115.0  115.0  115.0      4   84.85 -164.04   84.70   85.00 -165.40 -162.68     49     49883   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.41      0.00     12.28      1.87
    USSUB-DG        1993   6240387   1993  115.0  115.0  115.0      4   85.25 -161.65   85.00   85.50 -162.50 -160.80     49     49720   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.50      0.00     12.28      2.01
    USSUB-DG        1993   6240388   1993  115.0  115.0  115.0      4   85.70 -159.79   85.50   85.90 -160.70 -158.89     49     49967   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.51      0.00     12.69      2.01
    USSUB-DG        1993   6240389   1993  115.0  115.0  115.0      4   86.10 -157.61   85.90   86.30 -158.80 -156.43     49     49889   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.49      0.05     12.11      1.94
    USSUB-DG        1993   6240390   1993  115.0  115.0  115.0      4   86.50 -154.89   86.30   86.70 -156.30 -153.47     49     49945   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.37      0.11     12.15      1.88
    USSUB-DG        1993   6240391   1993  115.0  115.0  115.0      4   86.85 -151.92   86.70   87.00 -153.30 -150.54     38     38049   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.72      0.08     12.98      2.18
    USSUB-DG        1993   6240392   1993  115.0  115.0  115.0      4   87.20 -147.52   87.00   87.40 -149.70 -145.34     49     49970   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.47      0.00     22.04      2.30
    USSUB-DG        1993   6240393   1993  115.0  115.0  115.0      4   87.60 -142.07   87.40   87.80 -145.00 -139.13     49     49919   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.69      0.00     25.16      2.56
    USSUB-DG        1993   6240394   1993  115.0  115.0  115.0      4   87.96 -134.57   87.80   88.10 -138.60 -130.54     49     49984   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.52      0.00     24.88      2.46
    USSUB-DG        1993   6240395   1993  115.0  115.0  115.0      4   88.26 -124.46   88.10   88.40 -129.90 -119.02     49     49934   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.65      0.00     24.57      2.61
    USSUB-DG        1993   6240396   1993  115.0  115.0  115.0      4   88.51 -107.87   88.40   88.60 -118.00  -97.74     58     58930   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.39      0.00     26.00      2.49
    USSUB-DG        1993   6240397   1993  115.0  115.0  115.0      4   88.61  -89.40   88.60   88.60  -94.70  -84.10     29     29302   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.12      0.00     25.03      2.95
    USSUB-DG        1993   6240398   1993  115.0  115.0  115.0      4   88.36  -59.85   88.20   88.50  -71.50  -48.19     76     76126   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.83      0.00     28.25      2.58
    USSUB-DG        1993   6240399   1993  115.0  115.0  115.0      4   87.77  -34.46   87.50   88.00  -41.60  -27.32     69     69564   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.77      0.00     26.31      2.58
    USSUB-DG        1993   6240400   1993  115.0  115.0  115.0      4   85.25    7.89   85.10   85.40    6.00    9.78     49     49968   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.14      0.00     20.97      2.59
    USSUB-DG        1993   6240401   1993  115.0  115.0  115.0      4   85.61   12.43   85.40   85.80    9.90   14.96     55     55923   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.02      0.00     23.86      2.64
    USSUB-DG        1993   6240402   1993  115.0  115.0  115.0      4   87.70  -24.90   87.60   87.80  -24.90  -24.90     26     26275   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      4.05      0.00     22.74      2.64
    USSUB-DG        1993   6240403   1993  115.0  115.0  115.0      4   88.25  -24.56   88.00   88.50  -24.60  -24.51     49     49782   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.81      0.00     24.03      2.43
    USSUB-DG        1993   6240404   1993  115.0  115.0  115.0      4   88.74  -24.39   88.50   89.00  -24.50  -24.27     60     60259   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.54      0.22     20.48      2.07
    USSUB-DG        1993   6240405   1993  115.0  115.0  115.0      4   89.28  -16.28   89.00   89.50  -24.10   -8.47     93     93923   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.62      0.00     25.27      2.59
    USSUB-DG        1993   6240406   1993  115.0  115.0  115.0      4   89.73  -15.62   89.50   90.00  -79.20   47.96     96     96722   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.98      0.00     24.60      1.88
    USSUB-DG        1993   6240407   1993  115.0  115.0  115.0      4   88.90   -5.83   88.70   89.10   -6.30   -5.36     49     49972   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.35      0.00     22.72      2.37
    USSUB-DG        1993   6240408   1993  115.0  115.0  115.0      4   88.45   -5.34   88.20   88.70   -5.40   -5.28     49     49762   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.12      0.00     19.20      1.99
    USSUB-DG        1993   6240409   1993  115.0  115.0  115.0      4   88.00   -5.24   87.80   88.20   -5.30   -5.19     49     49944   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.33      0.00     22.73      2.30
    USSUB-DG        1993   6240410   1993  115.0  115.0  115.0      4   87.55   -5.20   87.30   87.80   -5.20   -5.20     49     49948   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.56      0.00     20.96      2.44
    USSUB-DG        1993   6240411   1993  115.0  115.0  115.0      4   87.10   -5.15   86.90   87.30   -5.20   -5.09     49     49857   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.65      0.00     26.34      2.79
    USSUB-DG        1993   6240412   1993  115.0  115.0  115.0      4   86.70   -5.10   86.50   86.90   -5.10   -5.10     37     37340   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.33      0.00     16.40      2.10
    USSUB-DG        1993   6240413   1993  115.0  115.0  115.0      4   86.25   -5.20   86.00   86.50   -5.20   -5.20     49     49855   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      3.59      0.00     25.11      2.46
    USSUB-DG     1993scx   6260414   1993  244.0  244.0  244.0      9   83.89  155.86   83.75   84.02  154.17  157.56     50     50037   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.88      0.00     12.17      1.42
    USSUB-DG     1993scx   6260415   1993  244.0  244.0  244.0      9   83.65  158.59   83.56   83.75  157.48  159.70     33     33903   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.92      0.00     15.95      1.58
